evaluation,replicate,metric,value
Released independent test,1705,Brier,0.0462949740034051
Released independent test,1705,LogLoss,0.16323264922128575
Released independent test,1705,ECE_equal_width_10,0.03393396811870166
Released independent test,1705,ECE_equal_frequency_10,0.03445845553513458
Released independent test,1705,Calibration_intercept,0.3702605426284942
Released independent test,1705,Calibration_slope,0.921131073835536
Released independent test,1706,Brier,0.028752497047856374
Released independent test,1706,LogLoss,0.11808297312315102
Released independent test,1706,ECE_equal_width_10,0.02890656131381236
Released independent test,1706,ECE_equal_frequency_10,0.0428718572919939
Released independent test,1706,Calibration_intercept,-0.14196115428720832
Released independent test,1706,Calibration_slope,1.1157308700025272
Released independent test,1707,Brier,0.030845518680295385
Released independent test,1707,LogLoss,0.11949006418277994
Released independent test,1707,ECE_equal_width_10,0.011968671884675746
Released independent test,1707,ECE_equal_frequency_10,0.017821843214403443
Released independent test,1707,Calibration_intercept,-0.01914142723345044
Released independent test,1707,Calibration_slope,1.0321127377603985
Released independent test,1708,Brier,0.06295419273933876
Released independent test,1708,LogLoss,0.20222236892459217
Released independent test,1708,ECE_equal_width_10,0.05533320216581417
Released independent test,1708,ECE_equal_frequency_10,0.040580512803396626
Released independent test,1708,Calibration_intercept,-0.25724463850091267
Released independent test,1708,Calibration_slope,0.846374208758337
Released independent test,1709,Brier,0.04326553503561282
Released independent test,1709,LogLoss,0.15492730646071126
Released independent test,1709,ECE_equal_width_10,0.02799286582724491
Released independent test,1709,ECE_equal_frequency_10,0.018053288404413906
Released independent test,1709,Calibration_intercept,-0.24283506337612065
Released independent test,1709,Calibration_slope,0.9528838438124149
Released independent test,1710,Brier,0.047539673353857004
Released independent test,1710,LogLoss,0.16543769776720932
Released independent test,1710,ECE_equal_width_10,0.03479074994137895
Released independent test,1710,ECE_equal_frequency_10,0.020717385263057747
Released independent test,1710,Calibration_intercept,0.24693244850642104
Released independent test,1710,Calibration_slope,0.9021593908592497
Released independent test,1711,Brier,0.03487102153950584
Released independent test,1711,LogLoss,0.11714396203050481
Released independent test,1711,ECE_equal_width_10,0.02764034646639105
Released independent test,1711,ECE_equal_frequency_10,0.016688547514522332
Released independent test,1711,Calibration_intercept,-0.4307898307025404
Released independent test,1711,Calibration_slope,1.211093548660157
Released independent test,1712,Brier,0.03350450761697137
Released independent test,1712,LogLoss,0.11318436393731182
Released independent test,1712,ECE_equal_width_10,0.026716692402606542
Released independent test,1712,ECE_equal_frequency_10,0.012508785555536694
Released independent test,1712,Calibration_intercept,-0.06756395906001368
Released independent test,1712,Calibration_slope,1.092346678651062
Released independent test,1713,Brier,0.048056592868370676
Released independent test,1713,LogLoss,0.15560190198778864
Released independent test,1713,ECE_equal_width_10,0.0509965503782583
Released independent test,1713,ECE_equal_frequency_10,0.038769275576036516
Released independent test,1713,Calibration_intercept,-0.9773714081964503
Released independent test,1713,Calibration_slope,1.1435753085457374
Released independent test,1714,Brier,0.0527935778988296
Released independent test,1714,LogLoss,0.1902380863779894
Released independent test,1714,ECE_equal_width_10,0.03212374515846327
Released independent test,1714,ECE_equal_frequency_10,0.023609915840511773
Released independent test,1714,Calibration_intercept,-0.020476849707233815
Released independent test,1714,Calibration_slope,0.852764566194078
Released independent test,1715,Brier,0.04223053960330376
Released independent test,1715,LogLoss,0.15164690300358177
Released independent test,1715,ECE_equal_width_10,0.022635298687451556
Released independent test,1715,ECE_equal_frequency_10,0.025306649417376877
Released independent test,1715,Calibration_intercept,0.22278341767162915
Released independent test,1715,Calibration_slope,0.9553055748230616
Released independent test,1716,Brier,0.04636323220293792
Released independent test,1716,LogLoss,0.15864470047327334
Released independent test,1716,ECE_equal_width_10,0.02719140448038927
Released independent test,1716,ECE_equal_frequency_10,0.024414157131886965
Released independent test,1716,Calibration_intercept,-0.052907131106592606
Released independent test,1716,Calibration_slope,0.9170645715532776
Released independent test,1717,Brier,0.04231596564144753
Released independent test,1717,LogLoss,0.14589768450024565
Released independent test,1717,ECE_equal_width_10,0.03553211172897875
Released independent test,1717,ECE_equal_frequency_10,0.030359113280358112
Released independent test,1717,Calibration_intercept,-0.5969774615177713
Released independent test,1717,Calibration_slope,1.0365605645385783
Released independent test,1718,Brier,0.03656066035525604
Released independent test,1718,LogLoss,0.1308490104239176
Released independent test,1718,ECE_equal_width_10,0.0367329692940909
Released independent test,1718,ECE_equal_frequency_10,0.02054511450503057
Released independent test,1718,Calibration_intercept,-0.3455593182442397
Released independent test,1718,Calibration_slope,1.2012699902511457
Released independent test,1719,Brier,0.05399715289774674
Released independent test,1719,LogLoss,0.1774921812806538
Released independent test,1719,ECE_equal_width_10,0.033092133949155195
Released independent test,1719,ECE_equal_frequency_10,0.022989932787214264
Released independent test,1719,Calibration_intercept,-0.2196806737815413
Released independent test,1719,Calibration_slope,0.9145379664027474
Released independent test,1720,Brier,0.04560736891200466
Released independent test,1720,LogLoss,0.15052467220388766
Released independent test,1720,ECE_equal_width_10,0.041762558819677685
Released independent test,1720,ECE_equal_frequency_10,0.02896801159427486
Released independent test,1720,Calibration_intercept,-0.4829468744564249
Released independent test,1720,Calibration_slope,1.0979695858550091
Released independent test,1721,Brier,0.03986000486547985
Released independent test,1721,LogLoss,0.13557892659140772
Released independent test,1721,ECE_equal_width_10,0.02714955698067447
Released independent test,1721,ECE_equal_frequency_10,0.022231192483741925
Released independent test,1721,Calibration_intercept,-0.3285124323290932
Released independent test,1721,Calibration_slope,1.0111975460894815
Released independent test,1722,Brier,0.051270124133375776
Released independent test,1722,LogLoss,0.18043248411976706
Released independent test,1722,ECE_equal_width_10,0.031491095751915776
Released independent test,1722,ECE_equal_frequency_10,0.033317253977228345
Released independent test,1722,Calibration_intercept,-0.4347616647428489
Released independent test,1722,Calibration_slope,0.8739042415020355
Released independent test,1723,Brier,0.04532737662555981
Released independent test,1723,LogLoss,0.15611640847974986
Released independent test,1723,ECE_equal_width_10,0.031031180397201125
Released independent test,1723,ECE_equal_frequency_10,0.026009978419215138
Released independent test,1723,Calibration_intercept,-0.4621422115455353
Released independent test,1723,Calibration_slope,0.9940009257440714
Released independent test,1724,Brier,0.033190070202851286
Released independent test,1724,LogLoss,0.11450747305081214
Released independent test,1724,ECE_equal_width_10,0.029681275055296365
Released independent test,1724,ECE_equal_frequency_10,0.019477435964920048
Released independent test,1724,Calibration_intercept,-0.5666838788610989
Released independent test,1724,Calibration_slope,1.183771084940259
Released independent test,1725,Brier,0.04537460354152223
Released independent test,1725,LogLoss,0.1413740957832708
Released independent test,1725,ECE_equal_width_10,0.046694785903190233
Released independent test,1725,ECE_equal_frequency_10,0.02562822225739729
Released independent test,1725,Calibration_intercept,-0.07221874615598049
Released independent test,1725,Calibration_slope,1.0608616721406317
Released independent test,1726,Brier,0.053575274806554135
Released independent test,1726,LogLoss,0.17971731712667097
Released independent test,1726,ECE_equal_width_10,0.036383144810615976
Released independent test,1726,ECE_equal_frequency_10,0.02430638148882494
Released independent test,1726,Calibration_intercept,-0.34394095759975174
Released independent test,1726,Calibration_slope,0.9692841854818168
Released independent test,1727,Brier,0.05282556238451131
Released independent test,1727,LogLoss,0.18530657962234598
Released independent test,1727,ECE_equal_width_10,0.04800802955698204
Released independent test,1727,ECE_equal_frequency_10,0.035701556312469254
Released independent test,1727,Calibration_intercept,-0.5097867474772692
Released independent test,1727,Calibration_slope,0.864182037734297
Released independent test,1728,Brier,0.05196429656682763
Released independent test,1728,LogLoss,0.17579716796294706
Released independent test,1728,ECE_equal_width_10,0.04302844813211813
Released independent test,1728,ECE_equal_frequency_10,0.0357829646299731
Released independent test,1728,Calibration_intercept,-0.7170465496105882
Released independent test,1728,Calibration_slope,0.9296770104120101
Released independent test,1729,Brier,0.04226070096690749
Released independent test,1729,LogLoss,0.14124338850070878
Released independent test,1729,ECE_equal_width_10,0.04318421438316412
Released independent test,1729,ECE_equal_frequency_10,0.028534086212995614
Released independent test,1729,Calibration_intercept,-0.26489094860275947
Released independent test,1729,Calibration_slope,1.033955198994364
Released independent test,1730,Brier,0.044390206083171686
Released independent test,1730,LogLoss,0.16182589137318754
Released independent test,1730,ECE_equal_width_10,0.03459979120515136
Released independent test,1730,ECE_equal_frequency_10,0.03883450434171027
Released independent test,1730,Calibration_intercept,-0.8274034723036829
Released independent test,1730,Calibration_slope,0.9518459846656055
Released independent test,1731,Brier,0.06475411202512645
Released independent test,1731,LogLoss,0.22132108324049093
Released independent test,1731,ECE_equal_width_10,0.046484217510821574
Released independent test,1731,ECE_equal_frequency_10,0.05071176441038013
Released independent test,1731,Calibration_intercept,-0.00035017110554678543
Released independent test,1731,Calibration_slope,0.8006793962924065
Released independent test,1732,Brier,0.06206838292233477
Released independent test,1732,LogLoss,0.20761811712108472
Released independent test,1732,ECE_equal_width_10,0.04070400793248415
Released independent test,1732,ECE_equal_frequency_10,0.04089255413591321
Released independent test,1732,Calibration_intercept,-0.347029014216016
Released independent test,1732,Calibration_slope,0.8573704521551202
Released independent test,1733,Brier,0.04941310128634141
Released independent test,1733,LogLoss,0.16656916666315427
Released independent test,1733,ECE_equal_width_10,0.033467894122177023
Released independent test,1733,ECE_equal_frequency_10,0.017566169157941708
Released independent test,1733,Calibration_intercept,-0.07766014058033677
Released independent test,1733,Calibration_slope,0.9395144841501537
Released independent test,1734,Brier,0.04672149064322961
Released independent test,1734,LogLoss,0.15321784540840516
Released independent test,1734,ECE_equal_width_10,0.028554720994589843
Released independent test,1734,ECE_equal_frequency_10,0.02691823517794397
Released independent test,1734,Calibration_intercept,-0.3001040922897317
Released independent test,1734,Calibration_slope,1.0025430331273648
Released independent test,1735,Brier,0.036774300788721924
Released independent test,1735,LogLoss,0.1251398713013693
Released independent test,1735,ECE_equal_width_10,0.013754313589401278
Released independent test,1735,ECE_equal_frequency_10,0.012151808113457042
Released independent test,1735,Calibration_intercept,-0.3011014268858174
Released independent test,1735,Calibration_slope,1.1311597284146073
Released independent test,1736,Brier,0.05424492198151941
Released independent test,1736,LogLoss,0.1784505289060018
Released independent test,1736,ECE_equal_width_10,0.040010747169191826
Released independent test,1736,ECE_equal_frequency_10,0.03755206181294182
Released independent test,1736,Calibration_intercept,-0.43600319227796536
Released independent test,1736,Calibration_slope,0.9209165192674498
Released independent test,1737,Brier,0.04144475273844361
Released independent test,1737,LogLoss,0.14977640232962894
Released independent test,1737,ECE_equal_width_10,0.030891213894047004
Released independent test,1737,ECE_equal_frequency_10,0.03582809922528074
Released independent test,1737,Calibration_intercept,-0.6418501097789611
Released independent test,1737,Calibration_slope,1.0583596129617248
Released independent test,1738,Brier,0.050755565252143225
Released independent test,1738,LogLoss,0.1780629869765328
Released independent test,1738,ECE_equal_width_10,0.026417679142899993
Released independent test,1738,ECE_equal_frequency_10,0.018841907833042945
Released independent test,1738,Calibration_intercept,-0.2719914216727104
Released independent test,1738,Calibration_slope,0.8429473006927956
Released independent test,1739,Brier,0.05332971769228096
Released independent test,1739,LogLoss,0.20429939488761759
Released independent test,1739,ECE_equal_width_10,0.03403964676023484
Released independent test,1739,ECE_equal_frequency_10,0.041032226580983135
Released independent test,1739,Calibration_intercept,0.0711091705773961
Released independent test,1739,Calibration_slope,0.8500711571876209
Released independent test,1740,Brier,0.04109845615091531
Released independent test,1740,LogLoss,0.159017399435443
Released independent test,1740,ECE_equal_width_10,0.030756766347198882
Released independent test,1740,ECE_equal_frequency_10,0.018583391889844113
Released independent test,1740,Calibration_intercept,0.06718504218681551
Released independent test,1740,Calibration_slope,0.8670338568077282
Released independent test,1741,Brier,0.05147553980497225
Released independent test,1741,LogLoss,0.19476404350026974
Released independent test,1741,ECE_equal_width_10,0.030346070700110955
Released independent test,1741,ECE_equal_frequency_10,0.03235811592732015
Released independent test,1741,Calibration_intercept,-0.24816007369433513
Released independent test,1741,Calibration_slope,0.8278272754477068
Released independent test,1742,Brier,0.051502124141371564
Released independent test,1742,LogLoss,0.18052119082859366
Released independent test,1742,ECE_equal_width_10,0.04414878756913818
Released independent test,1742,ECE_equal_frequency_10,0.03543927889973532
Released independent test,1742,Calibration_intercept,-0.15681629874535935
Released independent test,1742,Calibration_slope,0.869353836258909
Released independent test,1743,Brier,0.04370222186653518
Released independent test,1743,LogLoss,0.17193791031686675
Released independent test,1743,ECE_equal_width_10,0.02708883439728976
Released independent test,1743,ECE_equal_frequency_10,0.03881525458993161
Released independent test,1743,Calibration_intercept,-0.4172021467521888
Released independent test,1743,Calibration_slope,0.8883578572977304
Released independent test,1744,Brier,0.04892795885260734
Released independent test,1744,LogLoss,0.15976285638089502
Released independent test,1744,ECE_equal_width_10,0.032493527789467964
Released independent test,1744,ECE_equal_frequency_10,0.019224668660867694
Released independent test,1744,Calibration_intercept,-0.23623758187738356
Released independent test,1744,Calibration_slope,0.9502403332948591
Released independent test,1745,Brier,0.05902690552763461
Released independent test,1745,LogLoss,0.19001191398101697
Released independent test,1745,ECE_equal_width_10,0.049555849247546656
Released independent test,1745,ECE_equal_frequency_10,0.031158444204497655
Released independent test,1745,Calibration_intercept,-0.4814255804786577
Released independent test,1745,Calibration_slope,0.9061818099954128
Released independent test,1746,Brier,0.05662482773613515
Released independent test,1746,LogLoss,0.19417241045997577
Released independent test,1746,ECE_equal_width_10,0.040937017404361634
Released independent test,1746,ECE_equal_frequency_10,0.03717973094361203
Released independent test,1746,Calibration_intercept,-0.661848609303653
Released independent test,1746,Calibration_slope,0.8640238320661536
Released independent test,1747,Brier,0.05835182365027635
Released independent test,1747,LogLoss,0.1898520465398854
Released independent test,1747,ECE_equal_width_10,0.053363726850531486
Released independent test,1747,ECE_equal_frequency_10,0.02997597124126481
Released independent test,1747,Calibration_intercept,-0.5648022440819191
Released independent test,1747,Calibration_slope,0.9156331413427288
Released independent test,1748,Brier,0.0441334807767362
Released independent test,1748,LogLoss,0.1515802377664549
Released independent test,1748,ECE_equal_width_10,0.03473723629581525
Released independent test,1748,ECE_equal_frequency_10,0.022742118549296975
Released independent test,1748,Calibration_intercept,-0.19498342987046616
Released independent test,1748,Calibration_slope,0.9605382811272462
Released independent test,1749,Brier,0.045598887867094894
Released independent test,1749,LogLoss,0.15995100333473256
Released independent test,1749,ECE_equal_width_10,0.031023002996300883
Released independent test,1749,ECE_equal_frequency_10,0.018061248324738377
Released independent test,1749,Calibration_intercept,-0.08541632009600097
Released independent test,1749,Calibration_slope,0.8828628294106938
Released independent test,1750,Brier,0.06504879127188898
Released independent test,1750,LogLoss,0.2258935224582952
Released independent test,1750,ECE_equal_width_10,0.046011098394406244
Released independent test,1750,ECE_equal_frequency_10,0.04661628086694937
Released independent test,1750,Calibration_intercept,-0.5667033084500886
Released independent test,1750,Calibration_slope,0.8416804356984632
Released independent test,1751,Brier,0.05061682202760995
Released independent test,1751,LogLoss,0.16302594877222534
Released independent test,1751,ECE_equal_width_10,0.03701054971037502
Released independent test,1751,ECE_equal_frequency_10,0.03310913366746281
Released independent test,1751,Calibration_intercept,-0.4832527101343923
Released independent test,1751,Calibration_slope,0.9938461551307464
Released independent test,1752,Brier,0.03821775179313579
Released independent test,1752,LogLoss,0.13542657230234187
Released independent test,1752,ECE_equal_width_10,0.030330692744587676
Released independent test,1752,ECE_equal_frequency_10,0.023028538204058105
Released independent test,1752,Calibration_intercept,-0.5740028096814751
Released independent test,1752,Calibration_slope,1.0823102140994336
Released independent test,1753,Brier,0.05425439426668109
Released independent test,1753,LogLoss,0.18537920503283936
Released independent test,1753,ECE_equal_width_10,0.03957337860027542
Released independent test,1753,ECE_equal_frequency_10,0.046568467232301576
Released independent test,1753,Calibration_intercept,-0.6557653760056955
Released independent test,1753,Calibration_slope,0.9152433007415177
Released independent test,1754,Brier,0.05070672736288734
Released independent test,1754,LogLoss,0.16921435260788645
Released independent test,1754,ECE_equal_width_10,0.04133282646086954
Released independent test,1754,ECE_equal_frequency_10,0.026701337746210384
Released independent test,1754,Calibration_intercept,-0.4115926757780874
Released independent test,1754,Calibration_slope,0.937431316811351
Released independent test,1755,Brier,0.0588130023027186
Released independent test,1755,LogLoss,0.1915466432264978
Released independent test,1755,ECE_equal_width_10,0.061303214457208675
Released independent test,1755,ECE_equal_frequency_10,0.02834025539822526
Released independent test,1755,Calibration_intercept,-0.38162677505129156
Released independent test,1755,Calibration_slope,0.8803937190609086
Released independent test,1756,Brier,0.04768878978816694
Released independent test,1756,LogLoss,0.1542243681181414
Released independent test,1756,ECE_equal_width_10,0.04044688425423131
Released independent test,1756,ECE_equal_frequency_10,0.025982406564063344
Released independent test,1756,Calibration_intercept,-0.5901728276958118
Released independent test,1756,Calibration_slope,1.00614960366259
Released independent test,1757,Brier,0.04367272663562242
Released independent test,1757,LogLoss,0.1446910119173116
Released independent test,1757,ECE_equal_width_10,0.035807862810456594
Released independent test,1757,ECE_equal_frequency_10,0.019465205458718125
Released independent test,1757,Calibration_intercept,-0.4399892851253174
Released independent test,1757,Calibration_slope,0.9921014760266019
Released independent test,1758,Brier,0.048457210733955286
Released independent test,1758,LogLoss,0.1695483330208714
Released independent test,1758,ECE_equal_width_10,0.03278404709140627
Released independent test,1758,ECE_equal_frequency_10,0.023516315967468462
Released independent test,1758,Calibration_intercept,0.19527593824809927
Released independent test,1758,Calibration_slope,0.9380088711170292
Released independent test,1759,Brier,0.05235229494852213
Released independent test,1759,LogLoss,0.16266205260267427
Released independent test,1759,ECE_equal_width_10,0.048394337222388215
Released independent test,1759,ECE_equal_frequency_10,0.03185509598723669
Released independent test,1759,Calibration_intercept,-0.4587139108778954
Released independent test,1759,Calibration_slope,0.9955625567278733
Released independent test,1760,Brier,0.05884634216393796
Released independent test,1760,LogLoss,0.20373269700555297
Released independent test,1760,ECE_equal_width_10,0.03729193099220897
Released independent test,1760,ECE_equal_frequency_10,0.030529882913399073
Released independent test,1760,Calibration_intercept,-0.31351423895923963
Released independent test,1760,Calibration_slope,0.8444950301792178
Released independent test,1761,Brier,0.05574436981433051
Released independent test,1761,LogLoss,0.18810871122359565
Released independent test,1761,ECE_equal_width_10,0.03237387669634413
Released independent test,1761,ECE_equal_frequency_10,0.019838347445944038
Released independent test,1761,Calibration_intercept,-0.15478041998027967
Released independent test,1761,Calibration_slope,0.8742399560888984
Released independent test,1762,Brier,0.05790892680267345
Released independent test,1762,LogLoss,0.1817029486809788
Released independent test,1762,ECE_equal_width_10,0.046338178627449836
Released independent test,1762,ECE_equal_frequency_10,0.034753833876197245
Released independent test,1762,Calibration_intercept,0.017393660928490286
Released independent test,1762,Calibration_slope,0.8980924645582202
Released independent test,1763,Brier,0.03651562192989328
Released independent test,1763,LogLoss,0.1252087572205458
Released independent test,1763,ECE_equal_width_10,0.03137975509451359
Released independent test,1763,ECE_equal_frequency_10,0.02907696285622617
Released independent test,1763,Calibration_intercept,-0.7074157789494594
Released independent test,1763,Calibration_slope,1.1143161293062884
Released independent test,1764,Brier,0.04542911635670545
Released independent test,1764,LogLoss,0.16000896249077465
Released independent test,1764,ECE_equal_width_10,0.041252138749481464
Released independent test,1764,ECE_equal_frequency_10,0.03473189341533799
Released independent test,1764,Calibration_intercept,-0.7529352405020585
Released independent test,1764,Calibration_slope,1.0443664422859886
Released independent test,1765,Brier,0.04872625618131379
Released independent test,1765,LogLoss,0.1758454496244238
Released independent test,1765,ECE_equal_width_10,0.03807819529586475
Released independent test,1765,ECE_equal_frequency_10,0.020712010010225046
Released independent test,1765,Calibration_intercept,-0.18254188743542063
Released independent test,1765,Calibration_slope,0.9122885226858265
Released independent test,1766,Brier,0.05015847973926856
Released independent test,1766,LogLoss,0.18468746501903935
Released independent test,1766,ECE_equal_width_10,0.02616243297447971
Released independent test,1766,ECE_equal_frequency_10,0.019016224415775274
Released independent test,1766,Calibration_intercept,-0.11231880010796078
Released independent test,1766,Calibration_slope,0.8845737835169405
Released independent test,1767,Brier,0.044160660746468176
Released independent test,1767,LogLoss,0.16108621898304631
Released independent test,1767,ECE_equal_width_10,0.03909955063057301
Released independent test,1767,ECE_equal_frequency_10,0.028013000802299737
Released independent test,1767,Calibration_intercept,-0.1706743232488138
Released independent test,1767,Calibration_slope,1.0119262011007666
Released independent test,1768,Brier,0.05894516413473055
Released independent test,1768,LogLoss,0.20429129336583088
Released independent test,1768,ECE_equal_width_10,0.042684744321422066
Released independent test,1768,ECE_equal_frequency_10,0.0335282321963623
Released independent test,1768,Calibration_intercept,-0.26142728245350155
Released independent test,1768,Calibration_slope,0.8448723610386756
Released independent test,1769,Brier,0.045793842767606584
Released independent test,1769,LogLoss,0.15978878103570818
Released independent test,1769,ECE_equal_width_10,0.043584979565207044
Released independent test,1769,ECE_equal_frequency_10,0.03456487325184243
Released independent test,1769,Calibration_intercept,-0.8040533033553058
Released independent test,1769,Calibration_slope,1.0181263085238343
Released independent test,1770,Brier,0.05868308307313458
Released independent test,1770,LogLoss,0.19776242886369536
Released independent test,1770,ECE_equal_width_10,0.03384252506593367
Released independent test,1770,ECE_equal_frequency_10,0.029327517276241014
Released independent test,1770,Calibration_intercept,-0.08181087427829373
Released independent test,1770,Calibration_slope,0.8839673203446986
Released independent test,1771,Brier,0.05325734438009873
Released independent test,1771,LogLoss,0.17701576994638674
Released independent test,1771,ECE_equal_width_10,0.043590056527448774
Released independent test,1771,ECE_equal_frequency_10,0.03371275965663502
Released independent test,1771,Calibration_intercept,-0.3838802975054275
Released independent test,1771,Calibration_slope,0.8630028836189491
Released independent test,1772,Brier,0.04169833438855425
Released independent test,1772,LogLoss,0.144339570648567
Released independent test,1772,ECE_equal_width_10,0.023470257795190817
Released independent test,1772,ECE_equal_frequency_10,0.018793961533317263
Released independent test,1772,Calibration_intercept,0.0037638543825181305
Released independent test,1772,Calibration_slope,0.9371773179499927
Released independent test,1773,Brier,0.03655007603865323
Released independent test,1773,LogLoss,0.12607795066860786
Released independent test,1773,ECE_equal_width_10,0.03534827207314571
Released independent test,1773,ECE_equal_frequency_10,0.016033687033481202
Released independent test,1773,Calibration_intercept,-0.03661116332915163
Released independent test,1773,Calibration_slope,1.0742980367485138
Released independent test,1774,Brier,0.044978729259484325
Released independent test,1774,LogLoss,0.16136125896096032
Released independent test,1774,ECE_equal_width_10,0.038812614679387326
Released independent test,1774,ECE_equal_frequency_10,0.017185804321266214
Released independent test,1774,Calibration_intercept,-0.34755826369015336
Released independent test,1774,Calibration_slope,0.9910136697539526
Released independent test,1775,Brier,0.04567621859997853
Released independent test,1775,LogLoss,0.14487638493812388
Released independent test,1775,ECE_equal_width_10,0.041184964459743824
Released independent test,1775,ECE_equal_frequency_10,0.04208390177754681
Released independent test,1775,Calibration_intercept,-0.2531937101375442
Released independent test,1775,Calibration_slope,0.9257953940802931
Released independent test,1776,Brier,0.03719727688185633
Released independent test,1776,LogLoss,0.13249047648821097
Released independent test,1776,ECE_equal_width_10,0.01870895196048083
Released independent test,1776,ECE_equal_frequency_10,0.020796295161485782
Released independent test,1776,Calibration_intercept,0.12715783860686214
Released independent test,1776,Calibration_slope,1.0326641857357346
Released independent test,1777,Brier,0.043404726764628615
Released independent test,1777,LogLoss,0.142607562261081
Released independent test,1777,ECE_equal_width_10,0.040243375369735886
Released independent test,1777,ECE_equal_frequency_10,0.031814947936011036
Released independent test,1777,Calibration_intercept,-0.8044356131566847
Released independent test,1777,Calibration_slope,1.1595988473746208
Released independent test,1778,Brier,0.03988025053288413
Released independent test,1778,LogLoss,0.14032867946575184
Released independent test,1778,ECE_equal_width_10,0.030195886737241513
Released independent test,1778,ECE_equal_frequency_10,0.009325274741979845
Released independent test,1778,Calibration_intercept,0.0838243627861801
Released independent test,1778,Calibration_slope,0.9687844755079676
Released independent test,1779,Brier,0.0638001240376239
Released independent test,1779,LogLoss,0.22442328048311466
Released independent test,1779,ECE_equal_width_10,0.052428262380096784
Released independent test,1779,ECE_equal_frequency_10,0.03562367175422117
Released independent test,1779,Calibration_intercept,-0.4803233534627098
Released independent test,1779,Calibration_slope,0.8793911500401612
Released independent test,1780,Brier,0.07074571181292684
Released independent test,1780,LogLoss,0.2366411003344976
Released independent test,1780,ECE_equal_width_10,0.0503737425232378
Released independent test,1780,ECE_equal_frequency_10,0.031792319781635305
Released independent test,1780,Calibration_intercept,-0.02240335339112494
Released independent test,1780,Calibration_slope,0.774432769942029
Released independent test,1781,Brier,0.06223170454685106
Released independent test,1781,LogLoss,0.18933342818033902
Released independent test,1781,ECE_equal_width_10,0.06063101807189877
Released independent test,1781,ECE_equal_frequency_10,0.043326500739379686
Released independent test,1781,Calibration_intercept,-0.32412937263549324
Released independent test,1781,Calibration_slope,0.8413965661627977
Released independent test,1782,Brier,0.04196788176284157
Released independent test,1782,LogLoss,0.14952536846003275
Released independent test,1782,ECE_equal_width_10,0.025455865375236413
Released independent test,1782,ECE_equal_frequency_10,0.026985886235817283
Released independent test,1782,Calibration_intercept,-0.530822290929233
Released independent test,1782,Calibration_slope,0.9705996314793792
Released independent test,1783,Brier,0.03941077437528397
Released independent test,1783,LogLoss,0.14454864684547744
Released independent test,1783,ECE_equal_width_10,0.030747593593927182
Released independent test,1783,ECE_equal_frequency_10,0.022036794838217195
Released independent test,1783,Calibration_intercept,-0.1886531076569196
Released independent test,1783,Calibration_slope,1.0636050752730173
Released independent test,1784,Brier,0.05563808761575108
Released independent test,1784,LogLoss,0.1847359904067088
Released independent test,1784,ECE_equal_width_10,0.04638814962615627
Released independent test,1784,ECE_equal_frequency_10,0.04928693331705973
Released independent test,1784,Calibration_intercept,-0.9771353533264528
Released independent test,1784,Calibration_slope,0.9605589697363243
Released independent test,1785,Brier,0.05476368599941165
Released independent test,1785,LogLoss,0.1880866476034292
Released independent test,1785,ECE_equal_width_10,0.04729760313238745
Released independent test,1785,ECE_equal_frequency_10,0.025896798949758153
Released independent test,1785,Calibration_intercept,-0.3806588239045995
Released independent test,1785,Calibration_slope,0.8772497434960733
Released independent test,1786,Brier,0.04509616124658451
Released independent test,1786,LogLoss,0.1562786077478715
Released independent test,1786,ECE_equal_width_10,0.045485268091771745
Released independent test,1786,ECE_equal_frequency_10,0.023316644917785026
Released independent test,1786,Calibration_intercept,-0.48488843935365616
Released independent test,1786,Calibration_slope,0.9241195759114879
Released independent test,1787,Brier,0.04786915147176894
Released independent test,1787,LogLoss,0.15838863245349546
Released independent test,1787,ECE_equal_width_10,0.039684935506884685
Released independent test,1787,ECE_equal_frequency_10,0.02669332225314234
Released independent test,1787,Calibration_intercept,-0.5727096379779928
Released independent test,1787,Calibration_slope,1.0007448748816992
Released independent test,1788,Brier,0.0477803175027895
Released independent test,1788,LogLoss,0.17565218847323044
Released independent test,1788,ECE_equal_width_10,0.039041623469679695
Released independent test,1788,ECE_equal_frequency_10,0.04381487291266244
Released independent test,1788,Calibration_intercept,-0.5046837032223492
Released independent test,1788,Calibration_slope,0.9329449734503273
Released independent test,1789,Brier,0.053141636747308124
Released independent test,1789,LogLoss,0.19762214607049272
Released independent test,1789,ECE_equal_width_10,0.05989632664201288
Released independent test,1789,ECE_equal_frequency_10,0.03154797148033866
Released independent test,1789,Calibration_intercept,0.0395346736250989
Released independent test,1789,Calibration_slope,0.814467507254168
Released independent test,1790,Brier,0.05473018960887709
Released independent test,1790,LogLoss,0.18119866849926555
Released independent test,1790,ECE_equal_width_10,0.03280146047439512
Released independent test,1790,ECE_equal_frequency_10,0.03274712733862183
Released independent test,1790,Calibration_intercept,-0.32581394499907934
Released independent test,1790,Calibration_slope,0.8986749724005497
Released independent test,1791,Brier,0.06213914130576081
Released independent test,1791,LogLoss,0.20540700063777004
Released independent test,1791,ECE_equal_width_10,0.05306089006457943
Released independent test,1791,ECE_equal_frequency_10,0.039436281093792484
Released independent test,1791,Calibration_intercept,-0.5142916924367016
Released independent test,1791,Calibration_slope,0.8147392292250071
Released independent test,1792,Brier,0.04956750559071498
Released independent test,1792,LogLoss,0.174417475030784
Released independent test,1792,ECE_equal_width_10,0.03519724435973158
