model,replicate,metric,value
Molecular ECFP4 branch,1328,Precision,0.7355626765449346
Molecular ECFP4 branch,1328,Recall,0.6644851359324666
Molecular ECFP4 branch,1328,MCC,0.4578161607884064
Molecular ECFP4 branch,1328,Brier,0.21252138629806183
Molecular ECFP4 branch,1328,LogLoss,1.273839985150086
Molecular ECFP4 branch,1329,AUC,0.8593477342246199
Molecular ECFP4 branch,1329,AUPRC,0.8801425865615347
Molecular ECFP4 branch,1329,ACC,0.7931469909801958
Molecular ECFP4 branch,1329,F1,0.7754627350008214
Molecular ECFP4 branch,1329,Precision,0.8089581478047118
Molecular ECFP4 branch,1329,Recall,0.7446308344220858
Molecular ECFP4 branch,1329,MCC,0.5860446144301391
Molecular ECFP4 branch,1329,Brier,0.18923673464128657
Molecular ECFP4 branch,1329,LogLoss,1.340718467807484
Molecular ECFP4 branch,1330,AUC,0.7934530672506848
Molecular ECFP4 branch,1330,AUPRC,0.8354877390040151
Molecular ECFP4 branch,1330,ACC,0.7253762009788792
Molecular ECFP4 branch,1330,F1,0.6991894535393659
Molecular ECFP4 branch,1330,Precision,0.7671948137011165
Molecular ECFP4 branch,1330,Recall,0.6422586337224516
Molecular ECFP4 branch,1330,MCC,0.4562138421200488
Molecular ECFP4 branch,1330,Brier,0.2285608645165559
Molecular ECFP4 branch,1330,LogLoss,1.7773251967282264
Molecular ECFP4 branch,1331,AUC,0.8642317452616831
Molecular ECFP4 branch,1331,AUPRC,0.8553592180470615
Molecular ECFP4 branch,1331,ACC,0.7591401985386882
Molecular ECFP4 branch,1331,F1,0.7480842046460893
Molecular ECFP4 branch,1331,Precision,0.7662395138835677
Molecular ECFP4 branch,1331,Recall,0.7307693274048265
Molecular ECFP4 branch,1331,MCC,0.5181324084977129
Molecular ECFP4 branch,1331,Brier,0.19793989072261134
Molecular ECFP4 branch,1331,LogLoss,1.27364976457646
Molecular ECFP4 branch,1332,AUC,0.7940344366308534
Molecular ECFP4 branch,1332,AUPRC,0.8666611413467175
Molecular ECFP4 branch,1332,ACC,0.707342260411672
Molecular ECFP4 branch,1332,F1,0.7111869727544653
Molecular ECFP4 branch,1332,Precision,0.8244450090332229
Molecular ECFP4 branch,1332,Recall,0.6252880942514032
Molecular ECFP4 branch,1332,MCC,0.4425419064846194
Molecular ECFP4 branch,1332,Brier,0.2579977850768713
Molecular ECFP4 branch,1332,LogLoss,2.0633963974580936
Molecular ECFP4 branch,1333,AUC,0.8444835827692965
Molecular ECFP4 branch,1333,AUPRC,0.8746469306549542
Molecular ECFP4 branch,1333,ACC,0.7774709897079961
Molecular ECFP4 branch,1333,F1,0.7466925945550756
Molecular ECFP4 branch,1333,Precision,0.8729326854326145
Molecular ECFP4 branch,1333,Recall,0.652352012796713
Molecular ECFP4 branch,1333,MCC,0.5743507675397276
Molecular ECFP4 branch,1333,Brier,0.18665429117733529
Molecular ECFP4 branch,1333,LogLoss,1.419032742451427
Molecular ECFP4 branch,1334,AUC,0.836330735899256
Molecular ECFP4 branch,1334,AUPRC,0.8412628720808933
Molecular ECFP4 branch,1334,ACC,0.7644059205560693
Molecular ECFP4 branch,1334,F1,0.7464012708516553
Molecular ECFP4 branch,1334,Precision,0.7548958512748255
Molecular ECFP4 branch,1334,Recall,0.738095736278602
Molecular ECFP4 branch,1334,MCC,0.5265930352235245
Molecular ECFP4 branch,1334,Brier,0.19317488317268602
Molecular ECFP4 branch,1334,LogLoss,1.3221925118586495
Molecular ECFP4 branch,1335,AUC,0.8862448259218542
Molecular ECFP4 branch,1335,AUPRC,0.898489139410628
Molecular ECFP4 branch,1335,ACC,0.74734678797219
Molecular ECFP4 branch,1335,F1,0.712151711282166
Molecular ECFP4 branch,1335,Precision,0.9206085345647267
Molecular ECFP4 branch,1335,Recall,0.5806687263536718
Molecular ECFP4 branch,1335,MCC,0.5498725472408224
Molecular ECFP4 branch,1335,Brier,0.20085351442758084
Molecular ECFP4 branch,1335,LogLoss,1.2890644077216218
Molecular ECFP4 branch,1336,AUC,0.8417522499600698
Molecular ECFP4 branch,1336,AUPRC,0.8719919785824137
Molecular ECFP4 branch,1336,ACC,0.7411447572247454
Molecular ECFP4 branch,1336,F1,0.7455061342988702
Molecular ECFP4 branch,1336,Precision,0.8053331621731833
Molecular ECFP4 branch,1336,Recall,0.6939533504442162
Molecular ECFP4 branch,1336,MCC,0.490652555377539
Molecular ECFP4 branch,1336,Brier,0.22044825637052434
Molecular ECFP4 branch,1336,LogLoss,1.5144789494912292
Molecular ECFP4 branch,1337,AUC,0.8433534601835178
Molecular ECFP4 branch,1337,AUPRC,0.8254434315245037
Molecular ECFP4 branch,1337,ACC,0.7877039994338043
Molecular ECFP4 branch,1337,F1,0.7791301681217649
Molecular ECFP4 branch,1337,Precision,0.740485719940037
Molecular ECFP4 branch,1337,Recall,0.8220302605221035
Molecular ECFP4 branch,1337,MCC,0.5787501454848271
Molecular ECFP4 branch,1337,Brier,0.1848477738373994
Molecular ECFP4 branch,1337,LogLoss,1.2812109833923828
Molecular ECFP4 branch,1338,AUC,0.8366789516346016
Molecular ECFP4 branch,1338,AUPRC,0.8693439583217818
Molecular ECFP4 branch,1338,ACC,0.7561054758402777
Molecular ECFP4 branch,1338,F1,0.7317596616880043
Molecular ECFP4 branch,1338,Precision,0.837710877017367
Molecular ECFP4 branch,1338,Recall,0.6496001406967128
Molecular ECFP4 branch,1338,MCC,0.5286617797398211
Molecular ECFP4 branch,1338,Brier,0.2092070183180324
Molecular ECFP4 branch,1338,LogLoss,1.4394139094539067
Molecular ECFP4 branch,1339,AUC,0.8108763549607896
Molecular ECFP4 branch,1339,AUPRC,0.8301349748511994
Molecular ECFP4 branch,1339,ACC,0.7380534851019854
Molecular ECFP4 branch,1339,F1,0.7124634762311535
Molecular ECFP4 branch,1339,Precision,0.7964004546765366
Molecular ECFP4 branch,1339,Recall,0.644532670158915
Molecular ECFP4 branch,1339,MCC,0.48580404691088713
Molecular ECFP4 branch,1339,Brier,0.23535135900151843
Molecular ECFP4 branch,1339,LogLoss,1.7315515814993265
Molecular ECFP4 branch,1340,AUC,0.8463253242417857
Molecular ECFP4 branch,1340,AUPRC,0.8418500317061858
Molecular ECFP4 branch,1340,ACC,0.8092678446553001
Molecular ECFP4 branch,1340,F1,0.8077751785459781
Molecular ECFP4 branch,1340,Precision,0.7988540157195984
Molecular ECFP4 branch,1340,Recall,0.8168978449454359
Molecular ECFP4 branch,1340,MCC,0.618711457026943
Molecular ECFP4 branch,1340,Brier,0.1827366710596221
Molecular ECFP4 branch,1340,LogLoss,1.2970042681641099
Molecular ECFP4 branch,1341,AUC,0.9312002964186024
Molecular ECFP4 branch,1341,AUPRC,0.9463610718038838
Molecular ECFP4 branch,1341,ACC,0.8055285900162096
Molecular ECFP4 branch,1341,F1,0.79793030779246
Molecular ECFP4 branch,1341,Precision,0.9330346059039321
Molecular ECFP4 branch,1341,Recall,0.6970035334086141
Molecular ECFP4 branch,1341,MCC,0.6424849750772087
Molecular ECFP4 branch,1341,Brier,0.16708595271597665
Molecular ECFP4 branch,1341,LogLoss,0.9803963298954034
Molecular ECFP4 branch,1342,AUC,0.8539711483815035
Molecular ECFP4 branch,1342,AUPRC,0.8817189261270625
Molecular ECFP4 branch,1342,ACC,0.7475781204401937
Molecular ECFP4 branch,1342,F1,0.7219773506052234
Molecular ECFP4 branch,1342,Precision,0.8446704100876579
Molecular ECFP4 branch,1342,Recall,0.6304072088650728
Molecular ECFP4 branch,1342,MCC,0.5176178476995063
Molecular ECFP4 branch,1342,Brier,0.21861417534824154
Molecular ECFP4 branch,1342,LogLoss,1.5134985868750521
Molecular ECFP4 branch,1343,AUC,0.7786570882759524
Molecular ECFP4 branch,1343,AUPRC,0.8235440102365431
Molecular ECFP4 branch,1343,ACC,0.7554504589312186
Molecular ECFP4 branch,1343,F1,0.7449426248556831
Molecular ECFP4 branch,1343,Precision,0.8199353100821968
Molecular ECFP4 branch,1343,Recall,0.682518331425971
Molecular ECFP4 branch,1343,MCC,0.5218060085743408
Molecular ECFP4 branch,1343,Brier,0.2224863217269543
Molecular ECFP4 branch,1343,LogLoss,2.045676983319485
Molecular ECFP4 branch,1344,AUC,0.8329743527821103
Molecular ECFP4 branch,1344,AUPRC,0.8680430210311258
Molecular ECFP4 branch,1344,ACC,0.747762086752659
Molecular ECFP4 branch,1344,F1,0.7371820949644919
Molecular ECFP4 branch,1344,Precision,0.8107443247497389
Molecular ECFP4 branch,1344,Recall,0.6758586111734393
Molecular ECFP4 branch,1344,MCC,0.506157940456552
Molecular ECFP4 branch,1344,Brier,0.21251656589918894
Molecular ECFP4 branch,1344,LogLoss,1.329274414634246
Molecular ECFP4 branch,1345,AUC,0.8881775891878823
Molecular ECFP4 branch,1345,AUPRC,0.8987969645860464
Molecular ECFP4 branch,1345,ACC,0.7892648338651468
Molecular ECFP4 branch,1345,F1,0.763545665905884
Molecular ECFP4 branch,1345,Precision,0.8300208272215327
Molecular ECFP4 branch,1345,Recall,0.7069287686057876
Molecular ECFP4 branch,1345,MCC,0.5817106205185031
Molecular ECFP4 branch,1345,Brier,0.17477216960109176
Molecular ECFP4 branch,1345,LogLoss,0.985127141531746
Molecular ECFP4 branch,1346,AUC,0.8364261774615174
Molecular ECFP4 branch,1346,AUPRC,0.8294434569034518
Molecular ECFP4 branch,1346,ACC,0.7485914780249625
Molecular ECFP4 branch,1346,F1,0.7042002269308097
Molecular ECFP4 branch,1346,Precision,0.7823392733497053
Molecular ECFP4 branch,1346,Recall,0.6402526143574438
Molecular ECFP4 branch,1346,MCC,0.49680273865818897
Molecular ECFP4 branch,1346,Brier,0.20723138962111967
Molecular ECFP4 branch,1346,LogLoss,1.391175410690221
Molecular ECFP4 branch,1347,AUC,0.8358347200903745
Molecular ECFP4 branch,1347,AUPRC,0.8708268313328262
Molecular ECFP4 branch,1347,ACC,0.7422023476821024
Molecular ECFP4 branch,1347,F1,0.727139938520828
Molecular ECFP4 branch,1347,Precision,0.8294428886805565
Molecular ECFP4 branch,1347,Recall,0.647302113881618
Molecular ECFP4 branch,1347,MCC,0.5033482348254001
Molecular ECFP4 branch,1347,Brier,0.22756671100394688
Molecular ECFP4 branch,1347,LogLoss,1.7722581793961425
Molecular ECFP4 branch,1348,AUC,0.8860363668672407
Molecular ECFP4 branch,1348,AUPRC,0.8938010454850565
Molecular ECFP4 branch,1348,ACC,0.8117659856926545
Molecular ECFP4 branch,1348,F1,0.7777971425384501
Molecular ECFP4 branch,1348,Precision,0.8478361952988309
Molecular ECFP4 branch,1348,Recall,0.7184468384330607
Molecular ECFP4 branch,1348,MCC,0.622811055353314
Molecular ECFP4 branch,1348,Brier,0.14548684458350875
Molecular ECFP4 branch,1348,LogLoss,1.1006438455075005
Molecular ECFP4 branch,1349,AUC,0.8861993411385344
Molecular ECFP4 branch,1349,AUPRC,0.8809703116151956
Molecular ECFP4 branch,1349,ACC,0.7994277779039718
Molecular ECFP4 branch,1349,F1,0.769142058577323
Molecular ECFP4 branch,1349,Precision,0.7988374105245086
Molecular ECFP4 branch,1349,Recall,0.741575322340243
Molecular ECFP4 branch,1349,MCC,0.5935442467848623
Molecular ECFP4 branch,1349,Brier,0.17747645914044718
Molecular ECFP4 branch,1349,LogLoss,1.1372326415630183
Molecular ECFP4 branch,1350,AUC,0.8746153967192855
Molecular ECFP4 branch,1350,AUPRC,0.8843257228827266
Molecular ECFP4 branch,1350,ACC,0.7796904139678098
Molecular ECFP4 branch,1350,F1,0.7667367198441716
Molecular ECFP4 branch,1350,Precision,0.8392194904328836
Molecular ECFP4 branch,1350,Recall,0.705779097885296
Molecular ECFP4 branch,1350,MCC,0.5685108421908005
Molecular ECFP4 branch,1350,Brier,0.1788595539210567
Molecular ECFP4 branch,1350,LogLoss,1.1865607570319265
Molecular ECFP4 branch,1351,AUC,0.8338390473016769
Molecular ECFP4 branch,1351,AUPRC,0.81680490132246
Molecular ECFP4 branch,1351,ACC,0.7383013167690196
Molecular ECFP4 branch,1351,F1,0.7243201122983782
Molecular ECFP4 branch,1351,Precision,0.762036382732506
Molecular ECFP4 branch,1351,Recall,0.6901612343901214
Molecular ECFP4 branch,1351,MCC,0.47853069320838304
Molecular ECFP4 branch,1351,Brier,0.2179225806585393
Molecular ECFP4 branch,1351,LogLoss,1.3761374908555835
Molecular ECFP4 branch,1352,AUC,0.8550831865696007
Molecular ECFP4 branch,1352,AUPRC,0.8837478163305665
Molecular ECFP4 branch,1352,ACC,0.7666524187126558
Molecular ECFP4 branch,1352,F1,0.7794314687098536
Molecular ECFP4 branch,1352,Precision,0.7742089253713115
Molecular ECFP4 branch,1352,Recall,0.7847249494786553
Molecular ECFP4 branch,1352,MCC,0.5318114744795981
Molecular ECFP4 branch,1352,Brier,0.18440505811046798
Molecular ECFP4 branch,1352,LogLoss,1.0416675467164076
Molecular ECFP4 branch,1353,AUC,0.9473199069727627
Molecular ECFP4 branch,1353,AUPRC,0.9495787381652961
Molecular ECFP4 branch,1353,ACC,0.845784045294412
Molecular ECFP4 branch,1353,F1,0.840697766975843
Molecular ECFP4 branch,1353,Precision,0.8662078402491624
Molecular ECFP4 branch,1353,Recall,0.8166472670239554
Molecular ECFP4 branch,1353,MCC,0.6926317046671564
Molecular ECFP4 branch,1353,Brier,0.1104228932050417
Molecular ECFP4 branch,1353,LogLoss,0.5277350991203639
Molecular ECFP4 branch,1354,AUC,0.8555453838676925
Molecular ECFP4 branch,1354,AUPRC,0.8530370737691981
Molecular ECFP4 branch,1354,ACC,0.7232871359788423
Molecular ECFP4 branch,1354,F1,0.719681489284798
Molecular ECFP4 branch,1354,Precision,0.6954311892426708
Molecular ECFP4 branch,1354,Recall,0.7456841546328974
Molecular ECFP4 branch,1354,MCC,0.44819912187514105
Molecular ECFP4 branch,1354,Brier,0.22022616925075286
Molecular ECFP4 branch,1354,LogLoss,1.1665422791581568
Molecular ECFP4 branch,1355,AUC,0.8413192845988626
Molecular ECFP4 branch,1355,AUPRC,0.8656575064605105
Molecular ECFP4 branch,1355,ACC,0.7653532626629725
Molecular ECFP4 branch,1355,F1,0.7357317599132257
Molecular ECFP4 branch,1355,Precision,0.842989020134503
Molecular ECFP4 branch,1355,Recall,0.6526874224005068
Molecular ECFP4 branch,1355,MCC,0.5448850071325162
Molecular ECFP4 branch,1355,Brier,0.18903958550737035
Molecular ECFP4 branch,1355,LogLoss,1.210011781012977
Molecular ECFP4 branch,1356,AUC,0.8758815325697125
Molecular ECFP4 branch,1356,AUPRC,0.8749298125117372
Molecular ECFP4 branch,1356,ACC,0.8169866330561871
Molecular ECFP4 branch,1356,F1,0.8057217907416113
Molecular ECFP4 branch,1356,Precision,0.8391847854321681
Molecular ECFP4 branch,1356,Recall,0.7748251740082706
Molecular ECFP4 branch,1356,MCC,0.6350594725938015
Molecular ECFP4 branch,1356,Brier,0.16044675280130055
Molecular ECFP4 branch,1356,LogLoss,1.0599116291576014
Molecular ECFP4 branch,1357,AUC,0.9057995706769933
Molecular ECFP4 branch,1357,AUPRC,0.9072663212200364
Molecular ECFP4 branch,1357,ACC,0.831585584874631
Molecular ECFP4 branch,1357,F1,0.8343753122929447
Molecular ECFP4 branch,1357,Precision,0.8405634734567048
Molecular ECFP4 branch,1357,Recall,0.8282775987575635
Molecular ECFP4 branch,1357,MCC,0.6631688311091886
Molecular ECFP4 branch,1357,Brier,0.1417958318694251
Molecular ECFP4 branch,1357,LogLoss,0.7705297474919989
Molecular ECFP4 branch,1358,AUC,0.87144570998362
Molecular ECFP4 branch,1358,AUPRC,0.8695670717589513
Molecular ECFP4 branch,1358,ACC,0.8046554002971288
Molecular ECFP4 branch,1358,F1,0.7825663625812934
Molecular ECFP4 branch,1358,Precision,0.7712118880612973
Molecular ECFP4 branch,1358,Recall,0.794260174691021
Molecular ECFP4 branch,1358,MCC,0.6055227138550884
Molecular ECFP4 branch,1358,Brier,0.16748937666049235
Molecular ECFP4 branch,1358,LogLoss,1.1512119065125268
Molecular ECFP4 branch,1359,AUC,0.818209489462758
Molecular ECFP4 branch,1359,AUPRC,0.8295180030135871
Molecular ECFP4 branch,1359,ACC,0.7189077421444605
Molecular ECFP4 branch,1359,F1,0.6928955148502104
Molecular ECFP4 branch,1359,Precision,0.7552741482767706
Molecular ECFP4 branch,1359,Recall,0.6400345984674527
Molecular ECFP4 branch,1359,MCC,0.4420905805886406
Molecular ECFP4 branch,1359,Brier,0.2180339251523274
Molecular ECFP4 branch,1359,LogLoss,1.418253851564035
Molecular ECFP4 branch,1360,AUC,0.8525083546748746
Molecular ECFP4 branch,1360,AUPRC,0.8662752294912657
Molecular ECFP4 branch,1360,ACC,0.772551034998023
Molecular ECFP4 branch,1360,F1,0.7551555131654599
Molecular ECFP4 branch,1360,Precision,0.8474003181325087
Molecular ECFP4 branch,1360,Recall,0.6810220224259366
Molecular ECFP4 branch,1360,MCC,0.5588746036651812
Molecular ECFP4 branch,1360,Brier,0.1865730119534259
Molecular ECFP4 branch,1360,LogLoss,1.1967161559548884
Molecular ECFP4 branch,1361,AUC,0.8325694457924082
Molecular ECFP4 branch,1361,AUPRC,0.8422067512115938
Molecular ECFP4 branch,1361,ACC,0.7660627820898148
Molecular ECFP4 branch,1361,F1,0.7541879056518774
Molecular ECFP4 branch,1361,Precision,0.7471267865631175
Molecular ECFP4 branch,1361,Recall,0.761383767926214
Molecular ECFP4 branch,1361,MCC,0.5311554770133176
Molecular ECFP4 branch,1361,Brier,0.2010211695969605
Molecular ECFP4 branch,1361,LogLoss,1.4787774069518829
Molecular ECFP4 branch,1362,AUC,0.8887136498378772
Molecular ECFP4 branch,1362,AUPRC,0.8933764968471473
Molecular ECFP4 branch,1362,ACC,0.8114388178868392
Molecular ECFP4 branch,1362,F1,0.7905675627422459
Molecular ECFP4 branch,1362,Precision,0.8311696732489972
Molecular ECFP4 branch,1362,Recall,0.753747477321235
Molecular ECFP4 branch,1362,MCC,0.6222887117175923
Molecular ECFP4 branch,1362,Brier,0.1579211071262517
Molecular ECFP4 branch,1362,LogLoss,1.005873873964657
Molecular ECFP4 branch,1363,AUC,0.7647005179728438
Molecular ECFP4 branch,1363,AUPRC,0.8211847415826936
Molecular ECFP4 branch,1363,ACC,0.7455089067257098
Molecular ECFP4 branch,1363,F1,0.7026787361109987
Molecular ECFP4 branch,1363,Precision,0.8371854434854362
Molecular ECFP4 branch,1363,Recall,0.605410271965556
Molecular ECFP4 branch,1363,MCC,0.5098163380954904
Molecular ECFP4 branch,1363,Brier,0.22096263814617523
Molecular ECFP4 branch,1363,LogLoss,1.8523635254161572
Molecular ECFP4 branch,1364,AUC,0.9033813926393014
Molecular ECFP4 branch,1364,AUPRC,0.8651381161625226
Molecular ECFP4 branch,1364,ACC,0.831878847572224
Molecular ECFP4 branch,1364,F1,0.7875117731236339
Molecular ECFP4 branch,1364,Precision,0.8062601520333382
Molecular ECFP4 branch,1364,Recall,0.7696155107643853
Molecular ECFP4 branch,1364,MCC,0.6490350713736482
Molecular ECFP4 branch,1364,Brier,0.15067999540119886
Molecular ECFP4 branch,1364,LogLoss,0.9264653239089073
Molecular ECFP4 branch,1365,AUC,0.911515530264661
Molecular ECFP4 branch,1365,AUPRC,0.8998017656103647
Molecular ECFP4 branch,1365,ACC,0.7989849516364363
Molecular ECFP4 branch,1365,F1,0.7833506961986327
Molecular ECFP4 branch,1365,Precision,0.8561464317177446
Molecular ECFP4 branch,1365,Recall,0.7219641081951966
Molecular ECFP4 branch,1365,MCC,0.6059527785958212
Molecular ECFP4 branch,1365,Brier,0.15967345469965583
Molecular ECFP4 branch,1365,LogLoss,0.960353921080598
Molecular ECFP4 branch,1366,AUC,0.8040767154241762
Molecular ECFP4 branch,1366,AUPRC,0.8466492368026644
Molecular ECFP4 branch,1366,ACC,0.773210757636866
Molecular ECFP4 branch,1366,F1,0.7451819641212062
Molecular ECFP4 branch,1366,Precision,0.8233982164038646
Molecular ECFP4 branch,1366,Recall,0.6805364393137997
Molecular ECFP4 branch,1366,MCC,0.5521953613177419
Molecular ECFP4 branch,1366,Brier,0.19137878868739658
Molecular ECFP4 branch,1366,LogLoss,1.5126018567110961
Molecular ECFP4 branch,1367,AUC,0.8638513412980104
Molecular ECFP4 branch,1367,AUPRC,0.8868094884348777
Molecular ECFP4 branch,1367,ACC,0.8036784306077529
Molecular ECFP4 branch,1367,F1,0.7885357126663372
Molecular ECFP4 branch,1367,Precision,0.8576130226055109
Molecular ECFP4 branch,1367,Recall,0.7297567183151326
Molecular ECFP4 branch,1367,MCC,0.6144430202204478
Molecular ECFP4 branch,1367,Brier,0.15660359927577
Molecular ECFP4 branch,1367,LogLoss,1.197513021631015
Molecular ECFP4 branch,1368,AUC,0.8252949301577365
Molecular ECFP4 branch,1368,AUPRC,0.8491937327021817
Molecular ECFP4 branch,1368,ACC,0.7763309273087148
Molecular ECFP4 branch,1368,F1,0.7586590618689272
Molecular ECFP4 branch,1368,Precision,0.8616013512186738
Molecular ECFP4 branch,1368,Recall,0.677690096464009
Molecular ECFP4 branch,1368,MCC,0.5696765931673116
Molecular ECFP4 branch,1368,Brier,0.19903058794993225
Molecular ECFP4 branch,1368,LogLoss,1.7240870290158727
Molecular ECFP4 branch,1369,AUC,0.8866083188322013
Molecular ECFP4 branch,1369,AUPRC,0.8841313137195592
Molecular ECFP4 branch,1369,ACC,0.845135269980676
Molecular ECFP4 branch,1369,F1,0.8266016345608113
Molecular ECFP4 branch,1369,Precision,0.8874558244010453
Molecular ECFP4 branch,1369,Recall,0.773557617270688
Molecular ECFP4 branch,1369,MCC,0.6931760508066088
Molecular ECFP4 branch,1369,Brier,0.14078323435693396
Molecular ECFP4 branch,1369,LogLoss,0.916317400757705
Molecular ECFP4 branch,1370,AUC,0.854624146728659
Molecular ECFP4 branch,1370,AUPRC,0.8806315693781915
Molecular ECFP4 branch,1370,ACC,0.7881469027118845
Molecular ECFP4 branch,1370,F1,0.7573616990983169
Molecular ECFP4 branch,1370,Precision,0.8181984568822881
Molecular ECFP4 branch,1370,Recall,0.7049457896169266
Molecular ECFP4 branch,1370,MCC,0.5761944728128346
Molecular ECFP4 branch,1370,Brier,0.18665901454685552
Molecular ECFP4 branch,1370,LogLoss,1.2985782631777834
Molecular ECFP4 branch,1371,AUC,0.8733428253919999
Molecular ECFP4 branch,1371,AUPRC,0.8809035966402535
Molecular ECFP4 branch,1371,ACC,0.7555388935783094
Molecular ECFP4 branch,1371,F1,0.7309778354520944
Molecular ECFP4 branch,1371,Precision,0.8305775605531467
Molecular ECFP4 branch,1371,Recall,0.6527076039716658
Molecular ECFP4 branch,1371,MCC,0.5253394994121249
Molecular ECFP4 branch,1371,Brier,0.19053071957328363
Molecular ECFP4 branch,1371,LogLoss,1.1825693388016993
Molecular ECFP4 branch,1372,AUC,0.835233229324198
Molecular ECFP4 branch,1372,AUPRC,0.8685260897657987
Molecular ECFP4 branch,1372,ACC,0.7340121641781634
Molecular ECFP4 branch,1372,F1,0.7129105524653301
Molecular ECFP4 branch,1372,Precision,0.8599653692170586
Molecular ECFP4 branch,1372,Recall,0.6088044659003364
Molecular ECFP4 branch,1372,MCC,0.5032128987571712
Molecular ECFP4 branch,1372,Brier,0.21824315618021428
Molecular ECFP4 branch,1372,LogLoss,1.559724569034622
Molecular ECFP4 branch,1373,AUC,0.8237927353912019
Molecular ECFP4 branch,1373,AUPRC,0.8302503537128564
Molecular ECFP4 branch,1373,ACC,0.7483324304766021
Molecular ECFP4 branch,1373,F1,0.7329619057929746
Molecular ECFP4 branch,1373,Precision,0.7778441390921368
Molecular ECFP4 branch,1373,Recall,0.6929765979687194
Molecular ECFP4 branch,1373,MCC,0.49945043642969134
Molecular ECFP4 branch,1373,Brier,0.2177825948568113
Molecular ECFP4 branch,1373,LogLoss,1.256612690351138
Molecular ECFP4 branch,1374,AUC,0.8026406349759476
Molecular ECFP4 branch,1374,AUPRC,0.79956128030245
Molecular ECFP4 branch,1374,ACC,0.7206943147367563
Molecular ECFP4 branch,1374,F1,0.6666379487258017
Molecular ECFP4 branch,1374,Precision,0.7493683251120206
Molecular ECFP4 branch,1374,Recall,0.6003583014770804
Molecular ECFP4 branch,1374,MCC,0.4391598524658564
Molecular ECFP4 branch,1374,Brier,0.23431574649156453
Molecular ECFP4 branch,1374,LogLoss,1.669386183969753
Molecular ECFP4 branch,1375,AUC,0.8034299552491875
Molecular ECFP4 branch,1375,AUPRC,0.8514580148175109
Molecular ECFP4 branch,1375,ACC,0.7144075799268801
Molecular ECFP4 branch,1375,F1,0.7030000968943593
Molecular ECFP4 branch,1375,Precision,0.8111418786175929
Molecular ECFP4 branch,1375,Recall,0.6203012670233095
Molecular ECFP4 branch,1375,MCC,0.45189094329265594
Molecular ECFP4 branch,1375,Brier,0.24992791435106096
Molecular ECFP4 branch,1375,LogLoss,1.8751670180528757
Molecular ECFP4 branch,1376,AUC,0.9348143256892897
Molecular ECFP4 branch,1376,AUPRC,0.9347472957708804
Molecular ECFP4 branch,1376,ACC,0.8280550283193109
Molecular ECFP4 branch,1376,F1,0.8222865034029169
Molecular ECFP4 branch,1376,Precision,0.8624800757286621
Molecular ECFP4 branch,1376,Recall,0.785672349308305
Molecular ECFP4 branch,1376,MCC,0.6591268624329409
Molecular ECFP4 branch,1376,Brier,0.13384794262389102
Molecular ECFP4 branch,1376,LogLoss,0.6353882932903242
Molecular ECFP4 branch,1377,AUC,0.9447905891603584
Molecular ECFP4 branch,1377,AUPRC,0.9502590491898124
Molecular ECFP4 branch,1377,ACC,0.8852781160266222
Molecular ECFP4 branch,1377,F1,0.8745174345679834
Molecular ECFP4 branch,1377,Precision,0.900380152374633
Molecular ECFP4 branch,1377,Recall,0.8500990035545276
Molecular ECFP4 branch,1377,MCC,0.7700941482978095
Molecular ECFP4 branch,1377,Brier,0.09478966960211518
Molecular ECFP4 branch,1377,LogLoss,0.5493140226728217
Molecular ECFP4 branch,1378,AUC,0.906876975659477
Molecular ECFP4 branch,1378,AUPRC,0.9228643893704049
Molecular ECFP4 branch,1378,ACC,0.8214082688122948
Molecular ECFP4 branch,1378,F1,0.8213204919462099
Molecular ECFP4 branch,1378,Precision,0.880675128579878
Molecular ECFP4 branch,1378,Recall,0.7694613049680418
Molecular ECFP4 branch,1378,MCC,0.650305308131126
Molecular ECFP4 branch,1378,Brier,0.15830564943650846
Molecular ECFP4 branch,1378,LogLoss,0.9322012726382679
Molecular ECFP4 branch,1379,AUC,0.8753394897257721
Molecular ECFP4 branch,1379,AUPRC,0.9029497649124926
Molecular ECFP4 branch,1379,ACC,0.8063041599530043
Molecular ECFP4 branch,1379,F1,0.8040666834946332
Molecular ECFP4 branch,1379,Precision,0.8459135186987917
Molecular ECFP4 branch,1379,Recall,0.7661649616510909
Molecular ECFP4 branch,1379,MCC,0.616424603675623
Molecular ECFP4 branch,1379,Brier,0.16602215111639565
Molecular ECFP4 branch,1379,LogLoss,1.0246316225725902
Molecular ECFP4 branch,1380,AUC,0.8344308619033036
Molecular ECFP4 branch,1380,AUPRC,0.8525834085952528
Molecular ECFP4 branch,1380,ACC,0.7663133802965063
Molecular ECFP4 branch,1380,F1,0.7680596250510259
Molecular ECFP4 branch,1380,Precision,0.8002919853237042
Molecular ECFP4 branch,1380,Recall,0.7383231078230421
Molecular ECFP4 branch,1380,MCC,0.5351283347544903
Molecular ECFP4 branch,1380,Brier,0.19200013817532566
Molecular ECFP4 branch,1380,LogLoss,1.3484467186453808
Molecular ECFP4 branch,1381,AUC,0.8283461238389336
Molecular ECFP4 branch,1381,AUPRC,0.8409751609312424
Molecular ECFP4 branch,1381,ACC,0.7405283803853578
Molecular ECFP4 branch,1381,F1,0.7070690633386824
Molecular ECFP4 branch,1381,Precision,0.7950654759245259
Molecular ECFP4 branch,1381,Recall,0.6366101953547019
